Scrapping_time,Link,New_Store_ID,Store_ID_raw,Search Query,Store Name,Store Rating,Category,Website Store,Address,Longitude,Latitude,N_Reviews,N_Blog_Reviews,Booking Hub Button Name,Certificate Button,Review_position,Review_Type,Reviewer_ID,Reviewer_N_reviews,Reviewer_N_photos,Reviewer_N_followers,Review_written,# Reviews_selected,Review_selected,Review_ID,Review_Time,Nth_visit,Proof method,Rating,Visit_Day,Have_reply,Time_reply
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,70,Visitor Review,소리잉잉,579.0,,,맛있어요,1.0,,R70,21.6.23,1번째 방문,"인증 수단
영수증",4.5,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,71,Visitor Review,사넬,1532.0,1436,1.0,기대감 안고 세종 동생과 방문합니다,1.0,,R71,21.5.23,1번째 방문,"인증 수단
영수증",5.0,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,72,Visitor Review,홍두깨58,104.0,10,,사장님 친절하고 커피맛도 깔끔해요,1.0,,R72,21.3.23,1번째 방문,"인증 수단
영수증",5.0,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,73,Visitor Review,happy girl59,34.0,2,,일주일에 한번은 가는곳 커피맛집,1.0,,R73,21.2.23,3번째 방문,"인증 수단
영수증",5.0,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,74,Visitor Review,규원53,33.0,,,"여기 너무 좋아요 진심 사장님도 너무 착하시고
서비스도 짱짱!! 딸기라떼 병도 너무 이뻐요 강추 ㄹㅇ 강추 꼭 가보세요",1.0,,R74,21.2.23,1번째 방문,"인증 수단
영수증",5.0,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,75,Visitor Review,happy girl59,34.0,2,,플레인 크로플에 아이스크림 추가 푸짐하고 맛있어요.,1.0,,R75,21.2.23,2번째 방문,"인증 수단
영수증",5.0,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,76,Visitor Review,리치카우,1067.0,19,10.0,마시써요^^,1.0,,R76,21.3.23,1번째 방문,"인증 수단
영수증",4.0,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,77,Visitor Review,bluelion881,13.0,4,,여기 사장님이 커피에 대한 소신도 있고 열심히 장사하십니다. 친절하기가 말도 못해요~,1.0,,R77,21.2.23,1번째 방문,"인증 수단
영수증",5.0,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,78,Visitor Review,물빛초록,137.0,28,,고운동 라떼 맛집~ 오늘은 더 진하고 맛있네요 ㅎ,1.0,,R78,21.1.23,2번째 방문,"인증 수단
영수증",5.0,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,79,Visitor Review,bri****,5.0,,,사이공연유라테 굿입니다,1.0,,R79,21.1.23,1번째 방문,"인증 수단
영수증",5.0,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,80,Visitor Review,gpwis,33.0,1,,라떼 너무 맛있어요,1.0,,R80,21.2.23,1번째 방문,"인증 수단
영수증",5.0,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,81,Visitor Review,pap****,719.0,10,,좋아요,3.0,음료가 맛있어요,R81,21.4.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,82,Visitor Review,happy girl59,34.0,2,,커피 맛있어요.,1.0,,R82,21.2.23,1번째 방문,"인증 수단
영수증",5.0,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,83,Visitor Review,coc****,633.0,2,,긋,3.0,매장이 청결해요,R83,21.3.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,84,Visitor Review,블루리본2822,258.0,25,,아아 맛있어요,1.0,,R84,21.1.23,1번째 방문,"인증 수단
영수증",3.5,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,85,Visitor Review,jih****,94.0,,,커피가 맛있어요.,3.0,커피가 맛있어요,R85,21.1.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,86,Visitor Review,94****,17.0,5,,So So ~.~,1.0,,R86,21.2.23,1번째 방문,"인증 수단
영수증",3.0,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,87,Visitor Review,pusheka,103.0,13,,남자사장님이 너무 친절하고 커피도 최고,1.0,,R87,20.11.23,1번째 방문,"인증 수단
영수증",4.5,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,88,Visitor Review,pgi****,190.0,2,,"여기 커피 맛집이에요~^^
사장님도 넘 친절하시구요~~♡♡",1.0,,R88,20.10.23,1번째 방문,"인증 수단
영수증",5.0,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,89,Visitor Review,이게뭐야65,574.0,1,,가격이저렴해요,1.0,,R89,20.12.23,1번째 방문,"인증 수단
영수증",4.0,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,90,Visitor Review,rlt****,48.0,31,1.0,깔끔하네요,1.0,,R90,20.12.23,1번째 방문,"인증 수단
영수증",4.0,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,91,Visitor Review,더블왕자,375.0,,,커피맛있어요,1.0,,R91,20.11.23,1번째 방문,"인증 수단
영수증",5.0,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,92,Visitor Review,lhw****,268.0,1,,좋아요,3.0,커피가 맛있어요,R92,21.3.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,93,Visitor Review,초코2850,656.0,24,,커피 맛있어요!,1.0,,R93,20.10.23,1번째 방문,"인증 수단
영수증",5.0,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,94,Visitor Review,물빛초록,137.0,28,,커피맛집이에요,1.0,,R94,20.10.23,1번째 방문,"인증 수단
영수증",5.0,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,95,Visitor Review,lov****,357.0,,,좋아요,3.0,뷰가 좋아요,R95,21.3.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,96,Visitor Review,hijooyun,260.0,100,,늘좋은곳ㅎ사장님최고,1.0,,R96,20.7.23,1번째 방문,"인증 수단
영수증",5.0,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,97,Visitor Review,ssoya0540,112.0,8,,포장시 커피는 캔으로 담아서 줘요,1.0,,R97,20.8.23,1번째 방문,"인증 수단
영수증",4.0,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,98,Visitor Review,miffywow,110.0,6,,,1.0,,R98,20.8.23,2번째 방문,"인증 수단
영수증",5.0,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,99,Visitor Review,rid****,1662.0,2,16.0,좋아요,1.0,,R99,20.11.23,1번째 방문,"인증 수단
영수증",4.0,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,100,Visitor Review,Scent93,719.0,27,4.0,너무 좋은곳 사장님 엄청 친절하시고 무엇보다 커피콩빵 정말 맜있음!!! 캔에 커피를 넣어주는 독특한 곳,1.0,,R100,20.3.23,1번째 방문,"인증 수단
영수증",5.0,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,101,Visitor Review,여우비3934,554.0,72,,늘 좋아요^^,1.0,,R101,20.6.23,1번째 방문,"인증 수단
영수증",5.0,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,102,Visitor Review,Scent93,719.0,27,4.0,여긴 항상 좋음,1.0,,R102,20.4.23,3번째 방문,"인증 수단
영수증",5.0,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,103,Visitor Review,고운아름,1.0,,,맛있어요,1.0,,R103,20.7.23,1번째 방문,"인증 수단
영수증",4.5,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,104,Visitor Review,웨나,28.0,12,,친절하시고 분위기도좋아요 디카페인도잇고 디저트는??,1.0,,R104,20.3.23,1번째 방문,"인증 수단
영수증",4.0,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,105,Visitor Review,athene2004,547.0,9,16.0,자주 가는 동네 커피집이에요. 커피도 맛있고 서비스도 좋아요!,1.0,,R105,20.3.23,1번째 방문,"인증 수단
영수증",5.0,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,106,Visitor Review,남공68,788.0,16,,사과주스 아들이 잘 먹네요,1.0,,R106,20.11.23,1번째 방문,"인증 수단
영수증",4.0,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,107,Visitor Review,pm****,808.0,106,,분위기 좋아요,1.0,,R107,20.11.23,1번째 방문,"인증 수단
영수증",4.5,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,108,Visitor Review,힘내자5932,10.0,,,사장님 친절하시고 커피맛도 좋아요,1.0,,R108,19.10.23,1번째 방문,"인증 수단
영수증",5.0,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,127,,,109,Visitor Review,아프로4999,1473.0,17,,굿,1.0,,R109,20.4.23,1번째 방문,"인증 수단
영수증",5.0,,No,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,20,,,1,Blog Review,제니,,,,고운동 남측 카페 미스터빈커피로스터스 원두종류많음,,,B110,23.12.2023,,블로그,5.0,,,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,20,,,2,Blog Review,먀꿈,,,,국산우유로 만든 쥬쥬베라떼 대추라떼 맛집 미스터빈커피로스터스...,,,B111,23.11.2023,,블로그,5.0,,,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,20,,,3,Blog Review,유노쪼쪼,,,,모닝커피로_미스터빈커피로스터스,,,B112,1.3.2023,,블로그,5.0,,,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,20,,,4,Blog Review,고운맘,,,,고운동 카페 추천 미스터빈커피로스터스 레터링 캔커피 커피 케이터링,,,B113,23.7.2023,,블로그,5.0,,,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,20,,,5,Blog Review,또또엄마,,,,"세종카페 고운동 필터커피맛집 , 미스터빈커피로스터스",,,B114,23.10.2023,,블로그,5.0,,,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,20,,,6,Blog Review,젤라니,,,,세종시고운동 미스터빈 커피 로스터스,,,B115,17.10.2023,,블로그,5.0,,,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,20,,,7,Blog Review,뀰,,,,전국 로컬카페 & 개인카페에서 사용가능한 기프트카드 '커피 패스포트...,,,B116,23.6.2023,,블로그,5.0,,,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,20,,,8,Blog Review,라인브로,,,,이직 전 회사 근처 식당 투어 #2. 고운동 미스터빈커피로스터즈,,,B117,23.3.2023,,블로그,5.0,,,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,20,,,9,Blog Review,newjin,,,,세종 카페 미스터빈 커피 로스터스:: 스타벅스 소상공인 상생음료 리얼...,,,B118,22.12.2023,,블로그,5.0,,,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,20,,,10,Blog Review,오너 바리스타,,,,#쥬쥬베라떼 #대추라떼,,,B119,23.11.2023,,블로그,5.0,,,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,20,,,11,Blog Review,오너 바리스타,,,,2023년 추석이벤트,,,B120,23.8.2023,,블로그,5.0,,,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,20,,,12,Blog Review,오너 바리스타,,,,#아메리카노 정기구독,,,B121,23.9.2023,,블로그,5.0,,,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,20,,,13,Blog Review,몽,,,,세종시 고운동 카페 - 미스터빈커피로스터스 커피숍,,,B122,18.12.2023,,블로그,5.0,,,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,20,,,14,Blog Review,오너 바리스타,,,,레터링캔커피,,,B123,23.3.2023,,블로그,5.0,,,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,20,,,15,Blog Review,ella,,,,고운동 커피배달 “미스터빈커피로스터스” 배민으로 커피주문,,,B124,20.2.2023,,블로그,5.0,,,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,20,,,16,Blog Review,수의사 먹규,,,,고운동 맛집. 미스터빈 커피 로스터스. 디저트 맛집. 크로플 강추!!,,,B125,21.2.2023,,블로그,5.0,,,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,20,,,17,Blog Review,BELLA,,,,[세종시 고운동] 카페 미스터빈커피로스터스 커피 케이터링 신랑...,,,B126,19.11.2023,,블로그,5.0,,,
13/02/2024-23:13:38,https://m.place.naver.com/share?id=789098991&tabsPath=%2Fmenu%2Flist&appMode=detail,1,10,세종 커피빈,미스터빈커피로스터스,4.81,"카페,디저트",,,,,109,20,,,18,Blog Review,오너 바리스타,,,,#세종시원두커피 #세종시커피원두 #당일로스팅 #주문후로스팅...,,,B127,21.12.2023,,블로그,5.0,,,
